Date,ON-LINE HYDROGEN BLOWER (COMMENTS)__mean_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__std_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__min_20,ON-LINE HYDROGEN BLOWER (COMMENTS)__max_20,ACTIVATION HYDROGEN FLOW F230__mean_20,ACTIVATION HYDROGEN FLOW F230__std_20,ACTIVATION HYDROGEN FLOW F230__min_20,ACTIVATION HYDROGEN FLOW F230__max_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__mean_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__std_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__min_20,ACTIVATOR 2 SO2  FLOW (m3/hr)__max_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__mean_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__std_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__min_20,VOLATILISER 2 CO  FLOW  ( m3 / hr )__max_20,REDUCER 2 TEMPS ( oC ) INLET GAS__mean_20,REDUCER 2 TEMPS ( oC ) INLET GAS__std_20,REDUCER 2 TEMPS ( oC ) INLET GAS__min_20,REDUCER 2 TEMPS ( oC ) INLET GAS__max_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__mean_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__std_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__min_20,NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO__max_20,ON-LINE HYDROGEN BLOWER (COMMENTS),ACTIVATION HYDROGEN FLOW F230,ACTIVATOR 2 SO2  FLOW (m3/hr),NICKEL SULPHATE ADDITION NICKEL  SULPHATE  RATIO,REDUCER 2 TEMPS ( oC ) INLET GAS,VOLATILISER 2 CO  FLOW  ( m3 / hr ),REDUCER 2 FEED  RATE  ( Kg / HR ),REDUCER 2 ACTUAL  FEED  ( Kg ),target
2022-09-03,6998.35,79.71414389456176,6683.0,7068.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,10146.8,295.00465651995495,9298.0,10471.0,505.7,6.408054142620657,491.0,515.0,25.804550534999997,1.5489705009617396,24.75860215,30.51045752,7022.0,225.0,12.0,25.18910082,509.0,10144.0,4000.0,96114.0,89.6
2022-09-04,6999.1,79.89987154986544,6683.0,7068.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,10188.5,217.46227743059123,9594.0,10471.0,505.9,6.4799285246236575,491.0,515.0,25.9748812705,1.7135424439484448,24.75860215,30.51045752,7025.0,225.0,12.0,29.09032258,510.0,10132.0,4000.0,55968.0,86.5
2022-09-30,6993.45,194.3237870424698,6227.0,7271.0,225.0,0.0,225.0,225.0,11.5,1.5727950313140862,6.0,12.0,9910.2,697.5398573784942,8165.0,10531.0,516.9,12.77703532040833,503.0,540.0,25.968386691,1.5043626655273488,24.67603306,29.87333333,7050.0,225.0,12.0,24.82096774,510.0,9510.0,4000.0,96054.0,89.8
2022-10-01,6979.1,183.01708289550442,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9972.2,594.144196568326,8165.0,10531.0,514.75,12.294093575458122,497.0,540.0,25.804824458999995,1.3805689127581893,24.67603306,29.87333333,6984.0,225.0,12.0,25.28814103,497.0,9538.0,3400.0,82019.0,90.1
2022-10-02,6973.0,180.72398262194724,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9981.85,584.7605245334743,8165.0,10531.0,512.6,12.508523409849484,491.0,540.0,25.601315113,1.182549505138482,24.67603306,29.87333333,6980.0,225.0,12.0,24.85261438,491.0,9529.0,3400.0,79109.0,88.4
2022-10-03,6972.15,180.8134470430228,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9982.7,584.1040913002721,8165.0,10531.0,511.55,12.202135274744892,491.0,540.0,25.569476403499998,1.1953409055158684,24.67603306,29.87333333,6946.0,225.0,12.0,24.81322581,505.0,9562.0,3400.0,80021.0,88.4
2022-10-04,6971.05,180.8300961792909,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9938.85,611.0064410893418,8165.0,10531.0,511.2,12.137805229508729,491.0,540.0,25.512029394499997,1.187264015877284,24.67603306,29.87333333,6958.0,225.0,12.0,25.12540193,510.0,9174.0,3400.0,81250.0,86.6
2022-10-05,6967.7,181.23671639163567,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9909.1,619.7832303568806,8165.0,10531.0,511.8,12.007015493145964,491.0,540.0,25.470273040499997,1.1781229337663823,24.67603306,29.87333333,6915.0,225.0,12.0,25.31955128,515.0,9454.0,3400.0,82117.0,88.3
2022-10-06,6971.5,183.06814951930366,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9886.35,625.0628831523816,8165.0,10531.0,512.4,11.842830387156736,491.0,540.0,25.5252007605,1.1646763346428024,24.81322581,29.87333333,7091.0,225.0,12.0,25.77458746,515.0,9533.0,3400.0,81127.0,88.9
2022-10-07,6973.35,183.09022078573577,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9845.7,626.2614301930137,8165.0,10531.0,512.4,11.842830387156736,491.0,540.0,25.511835529000003,1.1669770554342,24.81322581,29.87333333,6993.0,225.0,12.0,25.19421222,515.0,9442.0,3400.0,81464.0,94.2
2022-10-08,6972.7,182.93516251451385,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9792.6,612.010956214303,8165.0,10531.0,512.55,11.856488341388829,491.0,540.0,25.544717300000002,1.1612665656367238,24.81322581,29.87333333,7008.0,225.0,12.0,25.66503268,515.0,9446.0,3400.0,81595.0,94.5
2022-10-09,6974.7,183.69657476106738,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9736.05,592.1207624872227,8165.0,10519.0,513.0,11.925205504133041,491.0,540.0,25.544954458499998,1.1613527563748356,24.81322581,29.87333333,7060.0,225.0,12.0,25.94816054,519.0,9400.0,3400.0,80575.0,94.5
2022-10-10,6974.5,183.61358165566648,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9680.4,566.4068093554655,8165.0,10477.0,513.3,11.92123271619591,491.0,540.0,25.658334263,1.241586616896738,24.81322581,29.87333333,7045.0,225.0,12.0,27.54315789,516.0,9406.0,3400.0,81348.0,91.9
2022-10-11,6975.6,183.8968246198509,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9627.9,536.5597921260437,8165.0,10442.0,513.6,11.909306400768433,491.0,540.0,25.685355707000003,1.2534604020151134,24.81322581,29.87333333,7031.0,225.0,12.0,26.46283784,516.0,9427.0,3400.0,81290.0,90.6
2022-10-12,6979.15,184.36613314986184,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9575.25,503.0907498966819,8165.0,10417.0,513.85,11.882206954319503,491.0,540.0,25.7124442065,1.2411870217706757,24.81322581,29.87333333,7036.0,225.0,12.0,25.43289902,515.0,9389.0,3400.0,81149.0,92.4
2022-10-13,6977.4,183.7834538111031,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9526.3,465.89722155498833,8165.0,10417.0,514.2,11.803656882063684,491.0,540.0,25.743179933,1.2305257247815147,24.81322581,29.87333333,7019.0,225.0,12.0,25.62792208,515.0,9411.0,3400.0,82014.0,90.5
2022-10-14,6980.1,184.05002180471695,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9479.75,416.0645034759123,8165.0,10321.0,514.55,11.713577367177711,491.0,540.0,25.792844988000002,1.2186935407967452,24.81322581,29.87333333,7023.0,225.0,12.0,25.9875,515.0,9486.0,3400.0,82042.0,90.3
2022-10-15,6983.9,185.5219947238514,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9436.0,365.9335573858705,8165.0,10319.0,514.55,11.713577367177711,491.0,540.0,25.980928239,1.363288365426695,24.81322581,29.87333333,7088.0,225.0,12.0,28.71058394,510.0,9446.0,3400.0,81407.0,92.6
2022-10-16,6981.55,185.17800113745733,6227.0,7129.0,225.0,0.0,225.0,225.0,11.7,1.341640786499859,6.0,12.0,9395.55,302.38551117480193,8165.0,9562.0,514.85,11.504118255743078,491.0,540.0,26.149897508499997,1.4602938169444362,24.81322581,29.87333333,6985.0,225.0,12.0,28.52509091,510.0,9510.0,3400.0,81194.0,92.8
2022-10-17,7020.0,52.726703511204676,6915.0,7129.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9464.05,88.45187511043596,9174.0,9562.0,513.45,10.018272778962423,491.0,540.0,25.950773325500002,1.1681480003792464,24.81322581,28.71058394,6996.0,225.0,12.0,25.89084967,511.0,9535.0,3400.0,82286.0,93.6
2022-10-18,6971.05,198.66911793495692,6150.0,7091.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9465.0,89.30668625893678,9174.0,9562.0,510.35,10.922092531340866,478.0,529.0,25.793033668499998,1.2115005067983715,23.98385093,28.71058394,6150.0,225.0,12.0,23.98385093,478.0,9550.0,3400.0,80448.0,89.2
2022-10-19,6965.45,197.516015339999,6150.0,7091.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9464.4,88.72986799105507,9174.0,9562.0,509.0,10.135918414493906,478.0,519.0,25.8236206295,1.1952230940063242,23.98385093,28.71058394,6951.0,225.0,12.0,25.50582524,502.0,9540.0,3400.0,81903.0,90.3
2022-10-20,6918.3,274.01154412869414,6107.0,7091.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9458.4,89.5376427750363,9174.0,9562.0,507.45,12.145932825869703,478.0,519.0,25.855199361,1.1755188905030929,23.98385093,28.71058394,6107.0,225.0,12.0,25.45254237,479.0,9390.0,3400.0,78035.0,87.9
2022-10-21,6871.8,334.50805985097804,6054.0,7091.0,225.0,0.0,225.0,225.0,12.75,3.3541019662496776,12.0,27.0,9448.15,91.65454305806996,9174.0,9562.0,506.55,13.547091356100724,478.0,519.0,25.853187808,1.1765742623892208,23.98385093,28.71058394,6054.0,225.0,27.0,25.24790997,479.0,9333.0,3400.0,81631.0,87.8
2022-10-22,6822.85,385.57411397606035,6001.0,7091.0,225.0,0.0,225.0,225.0,13.5,4.616902584383188,12.0,27.0,9444.3,89.67549685877286,9174.0,9562.0,505.95,14.503992190900288,478.0,519.0,25.9335336775,1.159392071732741,23.98385093,28.71058394,6001.0,225.0,27.0,26.45953177,479.0,9452.0,3400.0,82104.0,87.4
2022-10-23,6804.25,388.28379135830806,6001.0,7091.0,225.0,0.0,225.0,225.0,13.5,4.616902584383188,12.0,27.0,9442.3,87.3276347412395,9174.0,9550.0,505.95,14.503992190900288,478.0,519.0,25.956248183000003,1.1405857337364396,23.98385093,28.71058394,6574.0,225.0,12.0,25.26751592,505.0,9522.0,3400.0,82480.0,91.8
2022-10-24,6751.2,435.75096702493016,5897.0,7091.0,225.0,0.0,225.0,225.0,14.25,5.495213227987843,12.0,27.0,9454.65,60.83391972821948,9333.0,9550.0,504.4,15.65886330485108,478.0,519.0,25.9097633625,1.193926928590104,23.98385093,28.71058394,5897.0,225.0,27.0,24.19570552,479.0,9421.0,3400.0,82138.0,93.7
2022-10-25,6681.3,513.3172918432301,5517.0,7091.0,225.0,0.0,225.0,225.0,15.0,6.155870112510919,12.0,27.0,9446.15,71.81502188572212,9284.0,9550.0,502.6,16.426551036275978,478.0,519.0,25.966285798500003,1.1912704035294739,23.98385093,28.71058394,5517.0,225.0,27.0,26.45,479.0,9284.0,3400.0,81801.0,93.8
2022-10-26,6600.1,570.3738293988984,5467.0,7088.0,225.0,0.0,225.0,225.0,15.75,6.6639248747897835,12.0,27.0,9432.3,80.38335779595103,9256.0,9550.0,500.8,16.96001489572365,478.0,519.0,26.0567289605,1.2434724949191558,23.98385093,28.71058394,5467.0,225.0,27.0,27.5834507,479.0,9256.0,3400.0,81177.0,92.9
2022-10-27,6523.95,615.0729075312568,5467.0,7088.0,225.0,0.0,225.0,225.0,16.5,7.052435189724403,12.0,27.0,9412.7,117.23664776413881,9050.0,9550.0,499.0,17.280960012319273,478.0,519.0,25.862171981,1.6298937337366446,21.30307263,28.71058394,5470.0,225.0,27.0,21.30307263,479.0,9050.0,3400.0,79845.0,91.6
2022-10-28,6453.1,637.5807812595879,5467.0,7088.0,225.0,0.0,225.0,225.0,17.25,7.340407273943888,12.0,27.0,9406.45,118.69087447750923,9050.0,9550.0,497.2,17.40114938732521,478.0,519.0,25.7123221065,1.7798442320973409,21.30307263,28.71058394,5591.0,225.0,27.0,22.66803519,479.0,9321.0,3400.0,80708.0,92.8
2022-11-01,6195.35,640.6171592588295,5443.0,7088.0,225.0,0.0,225.0,225.0,19.5,7.694837640638648,12.0,27.0,9404.55,167.06616243753345,9050.0,9813.0,490.9,15.54247152330146,478.0,515.0,24.940211957,2.3271709397425644,20.48110236,28.71058394,5509.0,225.0,27.0,20.5859944,478.0,9157.0,3200.0,77062.0,94.4
2022-11-02,6119.35,627.7948269433681,5443.0,7088.0,225.0,0.0,225.0,225.0,20.25,7.656266783010598,12.0,27.0,9388.55,181.14590658833416,9050.0,9813.0,489.05,14.702219667720211,478.0,515.0,24.7370856475,2.4386147857624585,20.48110236,28.71058394,5499.0,225.0,27.0,21.56539589,478.0,9091.0,3200.0,76948.0,95.3
2022-11-04,6065.1,561.2355636403922,5443.0,6996.0,225.0,0.0,225.0,225.0,20.25,7.656266783010598,12.0,27.0,9411.55,207.42264886743504,9050.0,9815.0,489.4,15.298434732454243,478.0,517.0,24.495824703000004,2.2318870793436454,20.48110236,28.52509091,6505.0,225.0,12.0,24.722,515.0,9577.0,3200.0,77166.0,92.8
2022-11-05,6045.25,533.3138579229343,5443.0,6996.0,225.0,0.0,225.0,225.0,20.25,7.656266783010598,12.0,27.0,9409.2,206.5128006737854,9050.0,9815.0,489.65,15.688665033275468,478.0,517.0,24.30729591,2.0231053667806815,20.48110236,27.5834507,6588.0,225.0,12.0,24.75451505,515.0,9463.0,3200.0,77006.0,93.7
2022-11-06,6021.95,498.6428396948659,5443.0,6951.0,225.0,0.0,225.0,225.0,20.25,7.656266783010598,12.0,27.0,9396.45,206.20875345150935,9050.0,9815.0,489.8,15.91622806413248,478.0,517.0,24.250074855,1.9919028349849612,20.48110236,27.5834507,6530.0,225.0,12.0,24.74642857,514.0,9280.0,3200.0,21627.0,93.7
2022-12-12,6575.35,133.87436176074107,6475.0,6993.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9993.2,575.5121837843537,8659.0,10560.0,519.4,10.956372815087006,495.0,537.0,25.833624219500003,1.6884315996943011,23.34705882,30.91678082,6504.0,225.0,12.0,30.91678082,518.0,10337.0,4000.0,93197.0,93.8
2022-12-13,6574.1,134.5334628692157,6475.0,6993.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,10066.3,488.9476454591283,8659.0,10560.0,519.05,10.879604288470416,495.0,537.0,25.8022245715,1.7070160574374134,23.34705882,30.91678082,6495.0,225.0,12.0,24.54934037,518.0,10162.0,4000.0,96832.0,94.3
2022-12-14,6570.45,134.98322507865683,6475.0,6993.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,10136.75,360.01255460568325,9216.0,10560.0,519.65,11.536098948404875,495.0,537.0,26.137150542,1.8510150256163687,24.54934037,30.91678082,6520.0,225.0,12.0,30.04557823,537.0,10068.0,4000.0,45637.0,94.0
2022-12-15,6571.6,134.42133289342817,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,10156.45,314.9348261733975,9386.0,10560.0,519.55,11.385470889183315,495.0,537.0,25.895067208500002,1.6434708608029727,24.54934037,30.91678082,6520.0,225.0,8.0,25.01833333,535.0,9610.0,3200.0,78055.0,94.2
2022-12-16,6569.35,134.91333475509603,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,10139.3,337.1582636342582,9386.0,10560.0,519.35,11.18869260035697,495.0,537.0,25.875369895,1.6491373325954433,24.54934037,30.91678082,6520.0,225.0,12.0,25.23832117,528.0,9575.0,3200.0,71893.0,93.8
2022-12-17,6569.2,134.9224338570073,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,10108.35,355.4398720340819,9386.0,10560.0,519.45,11.250614018332215,495.0,537.0,25.8246139425,1.6715794408032452,24.54934037,30.91678082,6560.0,225.0,12.0,24.645,527.0,9620.0,3200.0,76935.0,94.0
2022-12-18,6570.1,134.7984460319752,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,10075.1,371.3532720087493,9386.0,10560.0,520.65,10.786321747571092,495.0,537.0,25.7198950705,1.6886410205480415,24.4650165,30.91678082,6561.0,225.0,12.0,24.4650165,528.0,9594.0,3200.0,77159.0,93.6
2022-12-19,6571.3,134.30370140293994,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,10028.5,381.4916016182896,9386.0,10560.0,521.85,10.152909875862601,495.0,537.0,25.691342897,1.6998422534672555,24.4650165,30.91678082,6530.0,225.0,12.0,24.78866667,528.0,9508.0,3200.0,77366.0,93.8
2022-12-20,6569.65,134.76813421578473,6475.0,6993.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9970.9,383.97874118788724,9386.0,10451.0,523.0,9.42002346628093,495.0,537.0,25.6302417815,1.6985328222586853,24.4650165,30.91678082,6518.0,225.0,12.0,25.084375,528.0,9408.0,3200.0,75123.0,94.2
2022-12-21,6550.9,92.10057431676411,6475.0,6909.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9973.2,380.41204806868757,9408.0,10451.0,524.6,6.754335839414522,518.0,537.0,25.651052140500003,1.7004419405575182,24.4650165,30.91678082,6618.0,225.0,12.0,25.99686411,527.0,9432.0,3200.0,77481.0,94.0
2022-12-22,6527.95,41.40871380460758,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9933.95,414.3156024349989,9235.0,10451.0,524.55,6.731504875936536,518.0,537.0,25.6340162135,1.7078798973425136,24.4650165,30.91678082,6450.0,225.0,12.0,24.76533333,527.0,9235.0,3200.0,77296.0,93.8
2022-12-23,6528.1,41.418150102331516,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9878.25,460.9519754640751,9001.0,10451.0,524.6,6.74653907375513,518.0,537.0,25.759276528999997,1.7810711087888522,24.4650165,30.91678082,6532.0,225.0,12.0,27.917603,527.0,9001.0,3200.0,77210.0,93.4
2022-12-24,6524.7,38.49825696675473,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9823.3,471.2858223157276,9001.0,10451.0,525.05,6.5812732730648325,518.0,537.0,25.779494761000002,1.777104725094032,24.4650165,30.91678082,6525.0,225.0,12.0,25.64,527.0,9218.0,3200.0,77256.0,93.4
2022-12-27,6522.7,36.40141697653229,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9794.4,504.02708782681475,8995.0,10451.0,524.6,6.003507746574361,518.0,537.0,25.7686186515,1.7790252899235774,24.4650165,30.91678082,6541.0,225.0,12.0,25.36701389,528.0,8995.0,3200.0,75937.0,92.7
2022-12-28,6523.45,36.927346876983215,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9742.4,500.4742382559924,8995.0,10451.0,525.05,5.898037140039371,518.0,537.0,25.8213596505,1.765422065295684,24.4650165,30.91678082,6555.0,225.0,12.0,25.88815331,528.0,9281.0,3200.0,77169.0,93.1
2022-12-29,6523.4,36.91726168787357,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9684.6,495.15775264053,8995.0,10451.0,525.5,5.670793131199808,518.0,537.0,25.748626445499998,1.8269412622715198,23.614377,30.91678082,6530.0,225.0,12.0,23.614377,527.0,9179.0,3200.0,77043.0,92.0
2022-12-30,6521.9,36.55838877027183,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9624.05,488.5260834495388,8995.0,10451.0,525.95,5.394685493980945,518.0,537.0,25.706721951000002,1.842415626578167,23.614377,30.91678082,6516.0,225.0,12.0,24.665,527.0,9100.0,3200.0,76995.0,91.6
2022-12-31,6522.4,35.946451402408215,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9561.55,467.4396639928012,8995.0,10451.0,526.45,5.072889760909179,518.0,537.0,25.670200463999997,1.8519566458713177,23.614377,30.91678082,6485.0,225.0,12.0,24.86480836,528.0,9121.0,3200.0,74232.0,91.2
2023-01-01,6525.1,35.56891013828849,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9502.95,421.2469553224556,8995.0,10337.0,526.95,4.673272267291114,518.0,537.0,25.769593872,1.861324601487948,23.614377,30.91678082,6546.0,225.0,12.0,26.88007246,528.0,9279.0,3200.0,76949.0,92.7
2023-01-02,6529.35,34.45405025467793,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9443.65,379.1821219136847,8995.0,10337.0,527.45,4.173538193506033,518.0,537.0,25.879920766500003,1.8811690631619664,23.614377,30.91678082,6561.0,225.0,12.0,27.24777778,528.0,9150.0,3200.0,76269.0,93.9
2023-01-03,6534.2,37.3991274877705,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9388.65,317.5508703549312,8995.0,10162.0,527.95,3.531437757005105,518.0,537.0,25.547169961,1.491575495084261,23.614377,30.04557823,6601.0,225.0,12.0,24.26176471,528.0,9237.0,3200.0,77301.0,94.0
2023-01-04,6537.35,36.56756543864524,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9348.55,260.21478476547446,8995.0,10068.0,528.45,2.6452539426443047,527.0,537.0,25.561314238,1.4829315132201968,23.614377,30.04557823,6558.0,225.0,12.0,24.83222591,528.0,9360.0,3200.0,77755.0,93.0
2023-01-05,6536.1,37.60445102439964,6450.0,6618.0,225.0,0.0,225.0,225.0,11.8,0.8944271909998748,8.0,12.0,9311.75,197.63120225632034,8995.0,9620.0,528.0,1.7167901505644028,527.0,535.0,25.2973853265,1.049104222843156,23.614377,27.917603,6495.0,225.0,12.0,24.767,528.0,9332.0,3200.0,77301.0,92.5
2023-01-06,6536.3,37.52486894684704,6450.0,6618.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9297.1,184.80228410531504,8995.0,9620.0,527.65,0.4893604849521477,527.0,528.0,25.2827353265,1.0552339415680723,23.614377,27.917603,6524.0,225.0,12.0,24.72533333,528.0,9317.0,3200.0,77176.0,92.1
2023-01-07,6538.5,37.80768510020012,6450.0,6618.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9281.3,172.91863008824134,8995.0,9620.0,527.65,0.4893604849521477,527.0,528.0,25.30888547,1.0605423810137278,23.614377,27.917603,6564.0,225.0,12.0,25.76132404,528.0,9259.0,3200.0,76805.0,92.5
2023-01-08,6538.45,37.77840513760683,6450.0,6618.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9265.85,153.81235149915352,8995.0,9594.0,527.65,0.4893604849521477,527.0,528.0,25.3081188035,1.0610529825068002,23.614377,27.917603,6559.0,225.0,12.0,24.62966667,527.0,9311.0,3200.0,76889.0,92.6
2023-01-09,6543.5,46.65833258919792,6450.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9253.25,134.64333978100527,8995.0,9508.0,527.65,0.4893604849521477,527.0,528.0,25.232638249,1.172072562368399,22.95540541,27.917603,6662.0,225.0,12.0,22.95540541,528.0,9342.0,3200.0,70908.0,92.9
2023-01-10,6544.8,46.62459256211392,6450.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9240.95,120.65630831770392,8995.0,9432.0,528.15,2.368099393366881,527.0,538.0,25.800892415499998,2.7020133126951853,22.95540541,36.15375,6556.0,225.0,12.0,36.15375,538.0,9262.0,3200.0,59446.0,92.9
2023-01-11,6547.85,46.77412127508914,6450.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9234.75,114.65732698608333,8995.0,9432.0,528.15,2.368099393366881,527.0,538.0,25.7937612075,2.7041912192503696,22.95540541,36.15375,6579.0,225.0,12.0,24.94175084,528.0,9284.0,3200.0,77047.0,93.6
2023-01-12,6542.7,44.245844288998896,6450.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9229.75,107.56387331311538,8995.0,9360.0,528.2,2.353049533113504,527.0,538.0,25.733851335500002,2.71271403569273,22.95540541,36.15375,6515.0,225.0,12.0,24.79866667,528.0,9332.0,3200.0,77396.0,93.6
2023-01-13,6546.4,38.851132883352776,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9230.95,107.75922234321605,8995.0,9360.0,528.25,2.3367769075827556,527.0,538.0,25.736384669,2.711785457095433,22.95540541,36.15375,6524.0,225.0,12.0,24.816,528.0,9259.0,3200.0,77448.0,94.1
2023-01-14,6548.4,39.09960290556058,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9240.8,93.7233330495103,8995.0,9360.0,528.3,2.319255779004041,527.0,538.0,25.582654519,2.668427395340842,22.95540541,36.15375,6572.0,225.0,12.0,24.843,528.0,9198.0,3200.0,77529.0,94.3
2023-01-15,6550.35,38.84283446760473,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9243.25,93.7364025227629,8995.0,9360.0,528.35,2.3004576203835017,527.0,538.0,25.541154519,2.6739370935151108,22.95540541,36.15375,6564.0,225.0,12.0,24.81,528.0,9267.0,3200.0,77430.0,94.2
2023-01-16,6549.6,39.17625489212177,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9254.95,73.54946420080307,9100.0,9360.0,528.35,2.3004576203835017,527.0,538.0,25.510487158,2.6795507718005815,22.95540541,36.15375,6526.0,225.0,12.0,24.75366667,528.0,9229.0,3200.0,77261.0,94.1
2023-01-17,6548.3,39.418269875834255,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9255.05,73.58809614843645,9100.0,9360.0,528.4,2.3033156878546635,527.0,538.0,25.618154964000002,2.7381462161998473,22.95540541,36.15375,6529.0,225.0,12.0,28.04150943,529.0,9283.0,3200.0,76960.0,93.9
2023-01-18,6547.85,39.688623585473145,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9261.15,71.99142858346649,9100.0,9360.0,528.45,2.2820812292433432,527.0,538.0,25.808709176500003,2.723933504954637,22.95540541,36.15375,6521.0,225.0,12.0,27.42546125,528.0,9301.0,3200.0,77033.0,94.0
2023-01-19,6548.7,39.148973233882536,6485.0,6662.0,225.0,0.0,225.0,225.0,12.0,0.0,12.0,12.0,9274.05,64.29985266426517,9121.0,9360.0,528.55,2.258900524363601,527.0,538.0,25.870284960500005,2.710605572338101,22.95540541,36.15375,6533.0,225.0,12.0,25.89651568,529.0,9358.0,3200.0,77193.0,94.1
